user_id,category,score,rank
User_14259,Books,15,3
User_14260,Books,15,1
User_14260,Home,10,2
User_14260,Toys,8,3
User_14261,Toys,16,1
User_14261,Home,16,2
User_14261,Electronics,14,3
User_14265,Home,14,1
User_14265,Books,9,2
User_14265,Toys,9,3
User_14267,Home,17,1
User_14267,Books,16,2
User_14267,Electronics,8,3
User_14270,Electronics,23,1
User_14270,Books,14,2
User_14270,Clothing,12,3
User_14272,Clothing,17,1
User_14272,Electronics,15,2
User_14272,Books,8,3
User_14275,Toys,13,1
User_14275,Clothing,10,2
User_14275,Home,9,3
User_1428,Books,27,1
User_1428,Electronics,15,2
User_1428,Home,14,3
User_14280,Electronics,23,1
User_14280,Books,16,2
User_14280,Home,13,3
User_14282,Clothing,22,1
User_14282,Electronics,19,2
User_14282,Home,14,3
User_14284,Toys,22,1
User_14284,Clothing,16,2
User_14284,Home,9,3
User_14285,Toys,16,1
User_14285,Books,13,2
User_14285,Home,13,3
User_14287,Home,14,1
User_14287,Books,13,2
User_14287,Electronics,11,3
User_14288,Toys,15,1
User_14288,Clothing,13,2
User_14288,Home,13,3
User_14289,Electronics,22,1
User_14289,Books,13,2
User_14289,Toys,13,3
User_1429,Toys,13,1
User_1429,Clothing,10,2
User_1429,Books,9,3
User_14291,Clothing,13,1
User_14291,Home,11,2
User_14291,Toys,9,3
User_14292,Clothing,18,1
User_14292,Home,12,2
User_14292,Books,12,3
User_14294,Books,20,1
User_14294,Electronics,17,2
User_14294,Toys,11,3
User_14296,Home,21,1
User_14296,Electronics,18,2
User_14296,Toys,7,3
User_14299,Home,17,1
User_14299,Books,17,2
User_14299,Clothing,11,3
User_14300,Toys,20,1
User_14300,Electronics,14,2
User_14300,Home,13,3
User_14301,Books,23,1
User_14301,Toys,19,2
User_14301,Electronics,5,3
User_14302,Home,12,1
User_14302,Clothing,9,2
User_14302,Books,8,3
User_14305,Books,17,1
User_14305,Toys,16,2
User_14305,Home,16,3
User_14317,Toys,15,1
User_14317,Books,12,2
User_14317,Home,11,3
User_14321,Clothing,8,1
User_14321,Home,6,2
User_14321,Books,4,3
User_14322,Books,14,1
User_14322,Toys,13,2
User_14322,Clothing,6,3
User_14324,Toys,16,1
User_14324,Books,13,2
User_14324,Electronics,13,3
User_14329,Toys,14,1
User_14329,Electronics,11,2
User_14329,Clothing,7,3
User_14330,Clothing,14,1
User_14330,Toys,13,2
User_14330,Electronics,12,3
User_14335,Clothing,22,1
User_14335,Home,17,2
User_14335,Electronics,16,3
User_14337,Electronics,17,1
User_14337,Toys,12,2
User_14337,Home,8,3
User_14338,Home,17,1
User_14338,Books,14,2
User_14338,Toys,12,3
User_14344,Home,17,1
User_14344,Electronics,12,2
User_14344,Toys,10,3
User_14347,Electronics,19,1
User_14347,Toys,19,2
User_14347,Books,12,3
User_14350,Toys,15,1
User_14350,Books,15,2
User_14350,Clothing,11,3
User_14351,Books,28,1
User_14351,Clothing,12,2
User_14351,Electronics,11,3
User_14355,Electronics,17,1
User_14355,Home,15,2
User_14355,Clothing,11,3
User_14356,Electronics,19,1
User_14356,Home,15,2
User_14356,Toys,13,3
User_1436,Books,13,1
User_1436,Clothing,10,2
User_1436,Electronics,9,3
User_14361,Toys,15,1
User_14361,Books,13,2
User_14361,Electronics,10,3
User_14362,Clothing,13,1
User_14362,Books,9,2
User_14362,Home,8,3
User_14363,Electronics,18,1
User_14363,Toys,15,2
User_14363,Home,12,3
User_14366,Home,21,1
User_14366,Electronics,16,2
User_14366,Clothing,14,3
User_14367,Home,22,1
User_14367,Toys,13,2
User_14367,Electronics,12,3
User_14368,Books,16,1
User_14368,Clothing,10,2
User_14368,Home,9,3
User_1437,Toys,23,1
User_1437,Clothing,19,2
User_1437,Books,16,3
User_14370,Home,11,1
User_14370,Toys,10,2
User_14370,Electronics,8,3
User_14372,Electronics,11,1
User_14372,Books,11,2
User_14372,Clothing,9,3
User_14376,Electronics,24,1
User_14376,Clothing,23,2
User_14376,Home,16,3
User_14378,Clothing,25,1
User_14378,Electronics,13,2
User_14378,Books,10,3
User_14381,Home,14,1
User_14381,Toys,14,2
User_14381,Clothing,12,3
User_14385,Books,23,1
User_14385,Home,15,2
User_14385,Electronics,14,3
User_14386,Books,20,1
User_14386,Toys,12,2
User_14386,Home,8,3
User_14387,Books,23,1
User_14387,Home,19,2
User_14387,Toys,9,3
User_14388,Clothing,19,1
User_14388,Books,19,2
User_14388,Home,15,3
User_14389,Clothing,27,1
User_14389,Toys,20,2
User_14389,Electronics,11,3
User_14392,Toys,19,1
User_14392,Home,17,2
User_14392,Books,10,3
User_14393,Toys,21,1
User_14393,Home,16,2
User_14393,Books,12,3
User_14396,Clothing,17,1
User_14396,Electronics,15,2
User_14396,Home,13,3
User_14399,Books,30,1
User_14399,Toys,23,2
User_14399,Clothing,13,3
User_144,Electronics,14,1
User_144,Books,12,2
User_144,Toys,10,3
User_14401,Clothing,23,1
User_14401,Home,21,2
User_14401,Books,21,3
User_14405,Toys,25,1
User_14405,Electronics,12,2
User_14405,Clothing,7,3
User_1441,Toys,16,1
User_1441,Electronics,15,2
User_1441,Home,10,3
User_14411,Electronics,19,1
User_14411,Books,8,2
User_14411,Toys,7,3
User_14413,Clothing,17,1
User_14413,Electronics,13,2
User_14413,Books,12,3
User_14414,Clothing,22,1
User_14414,Toys,16,2
User_14414,Electronics,13,3
User_14416,Home,15,1
User_14416,Electronics,13,2
User_14416,Books,11,3
User_1442,Books,23,1
User_1442,Toys,16,2
User_1442,Clothing,11,3
User_14422,Books,19,1
User_14422,Clothing,17,2
User_14422,Toys,16,3
User_14428,Home,9,1
User_14428,Electronics,8,2
User_14428,Books,8,3
User_14429,Books,16,1
User_14429,Home,12,2
User_14429,Clothing,9,3
User_1443,Clothing,22,1
User_1443,Toys,17,2
User_1443,Electronics,17,3
User_14430,Books,14,1
User_14430,Electronics,13,2
User_14430,Toys,10,3
User_14435,Clothing,18,1
User_14435,Toys,17,2
User_14435,Electronics,16,3
User_14438,Toys,19,1
User_14438,Electronics,15,2
User_14438,Home,11,3
User_14443,Home,25,1
User_14443,Books,15,2
User_14443,Electronics,13,3
User_14446,Home,34,1
User_14446,Toys,21,2
User_14446,Electronics,12,3
User_1445,Home,22,1
User_1445,Clothing,13,2
User_1445,Books,12,3
User_14456,Toys,16,1
User_14456,Clothing,14,2
User_14456,Home,11,3
User_14457,Toys,20,1
User_14457,Books,18,2
User_14457,Clothing,11,3
User_1446,Home,17,1
User_1446,Electronics,12,2
User_1446,Clothing,11,3
User_14463,Toys,21,1
User_14463,Clothing,18,2
User_14463,Electronics,11,3
User_14464,Home,19,1
User_14464,Clothing,18,2
User_14464,Electronics,15,3
User_14465,Electronics,16,1
User_14465,Books,15,2
User_14465,Clothing,13,3
User_14469,Clothing,18,1
User_14469,Books,14,2
User_14469,Home,11,3
User_1447,Books,17,1
User_1447,Home,10,2
User_1447,Electronics,8,3
User_14470,Electronics,25,1
User_14470,Clothing,22,2
User_14470,Home,13,3
User_14476,Home,15,1
User_14476,Books,11,2
User_14476,Clothing,8,3
User_1448,Clothing,16,1
User_1448,Home,14,2
User_1448,Toys,12,3
User_14482,Toys,22,1
User_14482,Electronics,18,2
User_14482,Clothing,13,3
User_14484,Home,19,1
User_14484,Toys,14,2
User_14484,Books,13,3
User_14491,Home,20,1
User_14491,Electronics,15,2
User_14491,Books,14,3
User_14492,Toys,18,1
User_14492,Books,15,2
User_14492,Clothing,14,3
User_14498,Toys,18,1
User_14498,Home,10,2
User_14498,Electronics,8,3
User_14499,Electronics,20,1
User_14499,Home,16,2
User_14499,Clothing,13,3
User_14501,Home,14,1
User_14501,Clothing,12,2
User_14501,Toys,11,3
User_14503,Home,18,1
User_14503,Electronics,16,2
User_14503,Clothing,12,3
User_14504,Books,16,1
User_14504,Toys,15,2
User_14504,Home,13,3
User_14507,Electronics,19,1
User_14507,Toys,13,2
User_14507,Books,10,3
User_14508,Electronics,15,1
User_14508,Clothing,14,2
User_14508,Books,13,3
User_1451,Books,14,1
User_1451,Electronics,14,2
User_1451,Home,11,3
User_14510,Books,25,1
User_14510,Clothing,14,2
User_14510,Toys,9,3
User_14512,Clothing,15,1
User_14512,Toys,13,2
User_14512,Books,12,3
User_14520,Clothing,18,1
User_14520,Toys,13,2
User_14520,Home,12,3
User_14521,Books,17,1
User_14521,Home,14,2
User_14521,Electronics,13,3
User_14522,Clothing,16,1
User_14522,Home,14,2
User_14522,Electronics,14,3
User_14523,Home,16,1
User_14523,Toys,14,2
User_14523,Books,13,3
User_14525,Clothing,17,1
User_14525,Home,10,2
User_14525,Books,9,3
User_14527,Electronics,17,1
User_14527,Clothing,15,2
User_14527,Books,7,3
User_14530,Books,20,1
User_14530,Toys,18,2
User_14530,Clothing,15,3
User_14531,Books,16,1
User_14531,Home,12,2
User_14531,Clothing,10,3
User_1454,Toys,14,1
User_1454,Clothing,13,2
User_1454,Electronics,11,3
User_14541,Home,17,1
User_14541,Clothing,8,2
User_14541,Books,8,3
User_14542,Electronics,22,1
User_14542,Toys,16,2
User_14542,Home,14,3
User_14543,Toys,28,1
User_14543,Electronics,20,2
User_14543,Home,15,3
User_14544,Toys,13,1
User_14544,Books,11,2
User_14544,Home,9,3
User_14545,Electronics,14,1
User_14545,Books,13,2
User_14545,Toys,11,3
User_14550,Toys,12,1
User_14550,Books,10,2
User_14550,Electronics,10,3
User_14553,Books,19,1
User_14553,Home,15,2
User_14553,Electronics,15,3
User_14554,Home,20,1
User_14554,Clothing,15,2
User_14554,Electronics,14,3
User_14555,Books,23,1
User_14555,Clothing,15,2
User_14555,Electronics,12,3
User_14557,Electronics,13,1
User_14557,Books,11,2
User_14557,Toys,10,3
User_14559,Home,25,1
User_14559,Toys,17,2
User_14559,Clothing,16,3
User_14562,Home,15,1
User_14562,Books,12,2
User_14562,Electronics,10,3
User_14564,Home,22,1
User_14564,Clothing,20,2
User_14564,Toys,19,3
User_14565,Electronics,17,1
User_14565,Home,17,2
User_14565,Clothing,14,3
User_14571,Electronics,16,1
User_14571,Books,11,2
User_14571,Clothing,8,3
User_14573,Books,21,1
User_14573,Electronics,19,2
User_14573,Toys,10,3
User_14574,Electronics,23,1
User_14574,Toys,23,2
User_14574,Clothing,16,3
User_1458,Clothing,19,1
User_1458,Toys,18,2
User_1458,Books,15,3
User_14580,Electronics,24,1
User_14580,Home,18,2
User_14580,Toys,18,3
User_14583,Toys,26,1
User_14583,Clothing,11,2
User_14583,Home,10,3
User_14589,Books,21,1
User_14589,Home,17,2
User_14589,Clothing,17,3
User_14590,Books,17,1
User_14590,Toys,17,2
User_14590,Clothing,13,3
User_14596,Clothing,23,1
User_14596,Books,15,2
User_14596,Toys,11,3
User_14597,Electronics,15,1
User_14597,Toys,11,2
User_14597,Clothing,11,3
User_14603,Home,31,1
User_14603,Electronics,19,2
User_14603,Clothing,16,3
User_14604,Clothing,25,1
User_14604,Toys,24,2
User_14604,Electronics,21,3
User_14607,Electronics,12,1
User_14607,Home,9,2
User_14607,Toys,8,3
User_14609,Clothing,15,1
User_14609,Toys,11,2
User_14609,Books,6,3
User_14610,Home,22,1
User_14610,Books,21,2
User_14610,Electronics,17,3
User_14613,Electronics,22,1
User_14613,Toys,18,2
User_14613,Home,18,3
User_14614,Books,27,1
User_14614,Toys,19,2
User_14614,Home,16,3
User_14619,Clothing,20,1
User_14619,Toys,18,2
User_14619,Electronics,15,3
User_14620,Home,30,1
User_14620,Electronics,26,2
User_14620,Toys,13,3
User_14624,Clothing,11,1
User_14624,Electronics,7,2
User_14624,Home,6,3
User_14631,Clothing,19,1
User_14631,Books,11,2
User_14631,Toys,9,3
User_14635,Toys,17,1
User_14635,Home,9,2
User_14635,Clothing,9,3
User_14636,Toys,14,1
User_14636,Electronics,12,2
User_14636,Clothing,9,3
User_14639,Books,24,1
User_14639,Toys,18,2
User_14639,Clothing,15,3
User_14641,Toys,18,1
User_14641,Electronics,13,2
User_14641,Books,13,3
User_14643,Home,20,1
User_14643,Electronics,19,2
User_14643,Toys,15,3
User_14644,Toys,21,1
User_14644,Home,20,2
User_14644,Clothing,16,3
User_14645,Home,16,1
User_14645,Books,14,2
User_14645,Electronics,13,3
User_14648,Books,18,1
User_14648,Home,15,2
User_14648,Toys,11,3
User_1465,Electronics,19,1
User_1465,Toys,19,2
User_1465,Books,15,3
User_14663,Clothing,15,1
User_14663,Toys,11,2
User_14663,Home,11,3
User_14665,Books,16,1
User_14665,Electronics,15,2
User_14665,Home,10,3
User_14666,Toys,16,1
User_14666,Books,15,2
User_14666,Home,13,3
User_14669,Toys,24,1
User_14669,Home,16,2
User_14669,Electronics,14,3
User_1467,Clothing,23,1
User_1467,Home,23,2
User_1467,Electronics,18,3
User_14672,Books,11,1
User_14672,Clothing,10,2
User_14672,Toys,10,3
User_14673,Electronics,17,1
User_14673,Clothing,14,2
User_14673,Home,11,3
User_14674,Toys,30,1
User_14674,Clothing,17,2
User_14674,Home,13,3
User_14680,Home,18,1
User_14680,Electronics,16,2
User_14680,Clothing,8,3
User_14687,Electronics,18,1
User_14687,Home,16,2
User_14687,Toys,11,3
User_14688,Home,16,1
User_14688,Toys,9,2
User_14688,Books,8,3
User_14689,Toys,18,1
User_14689,Books,14,2
User_14689,Home,11,3
User_1469,Home,18,1
User_1469,Electronics,14,2
User_1469,Clothing,13,3
User_14691,Books,17,1
User_14691,Clothing,16,2
User_14691,Home,14,3
User_14692,Toys,19,1
User_14692,Clothing,10,2
User_14692,Books,10,3
User_14693,Books,15,1
User_14693,Toys,10,2
User_14693,Clothing,10,3
User_14695,Home,14,1
User_14695,Clothing,11,2
User_14695,Books,7,3
User_14697,Clothing,13,1
User_14697,Electronics,10,2
User_14697,Home,9,3
User_147,Clothing,16,1
User_147,Toys,15,2
User_147,Home,14,3
User_14702,Electronics,23,1
User_14702,Home,13,2
User_14702,Books,12,3
User_14705,Toys,20,1
User_14705,Books,16,2
User_14705,Electronics,14,3
User_14708,Books,17,1
User_14708,Electronics,14,2
User_14708,Home,11,3
User_14709,Books,10,1
User_14709,Toys,10,2
User_14709,Electronics,9,3
User_14712,Clothing,20,1
User_14712,Toys,15,2
User_14712,Books,13,3
User_14713,Electronics,16,1
User_14713,Books,12,2
User_14713,Toys,11,3
User_14714,Electronics,21,1
User_14714,Home,12,2
User_14714,Toys,9,3
User_14717,Books,24,1
User_14717,Clothing,20,2
User_14717,Toys,17,3
User_14724,Toys,19,1
User_14724,Books,17,2
User_14724,Clothing,14,3
User_14725,Books,19,1
User_14725,Toys,15,2
User_14725,Home,15,3
User_14727,Home,11,1
User_14727,Toys,7,2
User_14727,Clothing,6,3
User_14728,Books,22,1
User_14728,Home,14,2
User_14728,Clothing,13,3
User_14730,Home,13,1
User_14730,Clothing,11,2
User_14730,Books,11,3
User_14731,Books,11,1
User_14731,Home,10,2
User_14731,Toys,9,3
User_14734,Toys,16,1
User_14734,Home,13,2
User_14734,Electronics,13,3
User_1474,Clothing,13,1
User_1474,Electronics,11,2
User_1474,Toys,10,3
User_14744,Electronics,17,1
User_14744,Books,15,2
User_14744,Home,14,3
User_14745,Clothing,18,1
User_14745,Home,14,2
User_14745,Electronics,12,3
User_14746,Books,25,1
User_14746,Electronics,23,2
User_14746,Home,10,3
User_14747,Books,18,1
User_14747,Clothing,11,2
User_14747,Electronics,11,3
User_14749,Books,21,1
User_14749,Electronics,19,2
User_14749,Home,13,3
User_1475,Clothing,18,1
User_1475,Electronics,15,2
User_1475,Toys,12,3
User_14753,Clothing,21,1
User_14753,Toys,13,2
User_14753,Home,12,3
User_14758,Clothing,20,1
User_14758,Books,15,2
User_14758,Home,13,3
User_14762,Toys,24,1
User_14762,Electronics,18,2
User_14762,Books,16,3
User_14764,Electronics,22,1
User_14764,Home,10,2
User_14764,Books,7,3
User_14768,Electronics,19,1
User_14768,Clothing,16,2
User_14768,Home,14,3
User_14770,Toys,16,1
User_14770,Books,15,2
User_14770,Clothing,13,3
User_14771,Books,19,1
User_14771,Clothing,16,2
User_14771,Electronics,15,3
User_14775,Toys,34,1
User_14775,Electronics,15,2
User_14775,Clothing,10,3
User_14777,Books,24,1
User_14777,Clothing,23,2
User_14777,Toys,15,3
User_14779,Electronics,21,1
User_14779,Home,18,2
User_14779,Clothing,17,3
User_1478,Toys,24,1
User_1478,Clothing,15,2
User_1478,Home,15,3
User_14783,Home,19,1
User_14783,Books,15,2
User_14783,Electronics,13,3
User_14786,Electronics,17,1
User_14786,Clothing,12,2
User_14786,Books,12,3
User_14787,Clothing,19,1
User_14787,Books,16,2
User_14787,Home,11,3
User_14788,Toys,17,1
User_14788,Home,6,2
User_14788,Electronics,5,3
User_14790,Toys,22,1
User_14790,Home,20,2
User_14790,Clothing,18,3
User_14791,Home,29,1
User_14791,Electronics,28,2
User_14791,Clothing,19,3
User_14793,Books,15,1
User_14793,Electronics,12,2
User_14793,Toys,11,3
User_14795,Toys,23,1
User_14795,Home,23,2
User_14795,Clothing,11,3
User_14799,Electronics,22,1
User_14799,Home,15,2
User_14799,Clothing,13,3
User_14800,Clothing,18,1
User_14800,Toys,14,2
User_14800,Home,9,3
User_14801,Electronics,20,1
User_14801,Books,20,2
User_14801,Clothing,19,3
User_14802,Books,15,1
User_14802,Home,10,2
User_14802,Electronics,7,3
User_14803,Clothing,34,1
User_14803,Home,24,2
User_14803,Books,22,3
User_14806,Home,12,1
User_14806,Electronics,12,2
User_14806,Toys,8,3
User_14809,Home,23,1
User_14809,Books,21,2
User_14809,Toys,18,3
User_14812,Toys,18,1
User_14812,Electronics,15,2
User_14812,Home,15,3
User_14814,Clothing,10,1
User_14814,Books,6,2
User_14814,Toys,6,3
User_14815,Home,18,1
User_14815,Books,17,2
User_14815,Clothing,16,3
User_14820,Home,16,1
User_14820,Books,13,2
User_14820,Clothing,10,3
User_14821,Toys,23,1
User_14821,Clothing,15,2
User_14821,Home,13,3
User_14823,Toys,20,1
User_14823,Electronics,19,2
User_14823,Books,14,3
User_14824,Home,19,1
User_14824,Books,18,2
User_14824,Toys,15,3
User_14827,Home,15,1
User_14827,Clothing,14,2
User_14827,Toys,10,3
User_14829,Clothing,11,1
User_14829,Toys,11,2
User_14829,Home,10,3
User_1483,Books,14,1
User_1483,Toys,13,2
User_1483,Home,11,3
User_14831,Books,11,1
User_14831,Clothing,8,2
User_14831,Electronics,6,3
User_14832,Toys,17,1
User_14832,Books,15,2
User_14832,Clothing,15,3
User_14842,Electronics,16,1
User_14842,Home,13,2
User_14842,Books,12,3
User_14848,Home,29,1
User_14848,Toys,19,2
User_14848,Books,13,3
User_1485,Books,26,1
User_1485,Home,20,2
User_1485,Electronics,15,3
User_14851,Home,17,1
User_14851,Electronics,13,2
User_14851,Clothing,10,3
User_14854,Electronics,23,1
User_14854,Home,16,2
User_14854,Clothing,16,3
User_14858,Electronics,20,1
User_14858,Clothing,17,2
User_14858,Books,10,3
User_14862,Clothing,23,1
User_14862,Books,21,2
User_14862,Toys,17,3
User_14863,Toys,15,1
User_14863,Home,13,2
User_14863,Books,13,3
User_14864,Books,15,1
User_14864,Electronics,13,2
User_14864,Clothing,12,3
User_14866,Books,21,1
User_14866,Electronics,19,2
User_14866,Clothing,12,3
User_14869,Electronics,29,1
User_14869,Books,16,2
User_14869,Home,10,3
User_14871,Home,21,1
User_14871,Electronics,14,2
User_14871,Clothing,13,3
User_14875,Electronics,22,1
User_14875,Books,15,2
User_14875,Home,11,3
User_14877,Electronics,11,1
User_14877,Home,11,2
User_14877,Toys,5,3
User_1488,Toys,22,1
User_1488,Home,14,2
User_1488,Clothing,10,3
User_14881,Home,16,1
User_14881,Toys,16,2
User_14881,Clothing,13,3
User_1489,Toys,31,1
User_1489,Electronics,19,2
User_1489,Clothing,14,3
User_14892,Home,13,1
User_14892,Electronics,13,2
User_14892,Books,8,3
User_149,Books,13,1
User_149,Clothing,11,2
User_149,Electronics,10,3
User_1490,Electronics,16,1
User_1490,Toys,13,2
User_1490,Clothing,11,3
User_14901,Books,20,1
User_14901,Clothing,15,2
User_14901,Home,15,3
User_14906,Toys,13,1
User_14906,Clothing,11,2
User_14906,Electronics,11,3
User_14908,Toys,20,1
User_14908,Clothing,14,2
User_14908,Electronics,6,3
User_14911,Electronics,19,1
User_14911,Home,17,2
User_14911,Books,14,3
User_14912,Toys,26,1
User_14912,Home,23,2
User_14912,Electronics,14,3
User_14913,Books,15,1
User_14913,Clothing,12,2
User_14913,Home,12,3
User_14923,Electronics,18,1
User_14923,Clothing,17,2
User_14923,Toys,11,3
User_14924,Toys,32,1
User_14924,Clothing,19,2
User_14924,Home,17,3
User_14926,Clothing,18,1
User_14926,Electronics,16,2
User_14926,Books,14,3
User_14927,Toys,25,1
User_14927,Home,19,2
User_14927,Books,15,3
User_14935,Books,17,1
User_14935,Clothing,16,2
User_14935,Toys,14,3
User_14937,Books,13,1
User_14937,Home,11,2
User_14937,Clothing,10,3
User_14940,Home,27,1
User_14940,Books,16,2
User_14940,Electronics,16,3
User_14941,Books,29,1
User_14941,Toys,12,2
User_14941,Home,10,3
User_14943,Books,12,1
User_14943,Electronics,10,2
User_14943,Clothing,10,3
User_14946,Books,23,1
User_14946,Clothing,12,2
User_14946,Electronics,11,3
User_14952,Home,17,1
User_14952,Electronics,16,2
User_14952,Toys,16,3
User_14955,Toys,19,1
User_14955,Clothing,15,2
User_14955,Home,14,3
User_14957,Home,12,1
User_14957,Books,12,2
User_14957,Electronics,12,3
User_14959,Clothing,12,1
User_14959,Books,10,2
User_14959,Electronics,9,3
User_14960,Clothing,17,1
User_14960,Electronics,16,2
User_14960,Books,14,3
User_14965,Toys,12,1
User_14965,Clothing,12,2
User_14965,Electronics,10,3
User_14966,Home,14,1
User_14966,Clothing,13,2
User_14966,Toys,11,3
User_14967,Toys,15,1
User_14967,Books,12,2
User_14967,Electronics,10,3
User_14969,Toys,9,1
User_14969,Clothing,9,2
User_14969,Electronics,6,3
User_14970,Books,20,1
User_14970,Electronics,18,2
User_14970,Toys,10,3
User_14976,Books,15,1
User_14976,Home,13,2
User_14976,Clothing,11,3
User_14979,Electronics,22,1
User_14979,Books,14,2
User_14979,Toys,13,3
User_14981,Toys,12,1
User_14981,Clothing,9,2
User_14981,Books,9,3
User_14982,Toys,17,1
User_14982,Home,16,2
User_14982,Electronics,9,3
User_14984,Books,20,1
User_14984,Electronics,15,2
User_14984,Home,9,3
User_14992,Electronics,25,1
User_14992,Home,20,2
User_14992,Clothing,13,3
User_14993,Clothing,21,1
User_14993,Books,16,2
User_14993,Toys,14,3
User_14995,Electronics,14,1
User_14995,Home,11,2
User_14995,Toys,8,3
User_14998,Electronics,24,1
User_14998,Clothing,17,2
User_14998,Toys,12,3
User_14999,Home,22,1
User_14999,Books,15,2
User_14999,Electronics,15,3
User_150,Books,15,1
User_150,Home,11,2
User_150,Toys,9,3
User_1500,Electronics,23,1
User_1500,Clothing,16,2
User_1500,Books,13,3
User_15001,Toys,23,1
User_15001,Home,14,2
User_15001,Electronics,12,3
User_15006,Clothing,16,1
User_15006,Home,14,2
User_15006,Books,7,3
User_15009,Books,22,1
User_15009,Toys,20,2
User_15009,Home,17,3
User_1501,Books,22,1
User_1501,Clothing,15,2
User_1501,Home,13,3
User_15015,Electronics,13,1
User_15015,Home,12,2
User_15015,Books,10,3
User_15017,Home,21,1
User_15017,Toys,18,2
User_15017,Books,12,3
User_15018,Electronics,23,1
User_15018,Clothing,18,2
User_15018,Toys,17,3
User_15022,Clothing,20,1
User_15022,Toys,18,2
User_15022,Books,13,3
User_15025,Home,13,1
User_15025,Clothing,10,2
User_15025,Electronics,8,3
User_15026,Home,19,1
User_15026,Toys,15,2
User_15026,Books,13,3
User_15029,Home,18,1
User_15029,Books,18,2
User_15029,Toys,14,3
User_15030,Electronics,16,1
User_15030,Clothing,16,2
User_15030,Toys,13,3
User_15032,Clothing,15,1
User_15032,Home,13,2
User_15032,Toys,13,3
User_15037,Books,16,1
User_15037,Home,15,2
User_15037,Electronics,10,3
User_15039,Home,17,1
User_15039,Books,16,2
User_15039,Electronics,15,3
User_1504,Books,28,1
User_1504,Electronics,18,2
User_1504,Home,16,3
User_15041,Clothing,15,1
User_15041,Electronics,13,2
User_15041,Books,13,3
User_15043,Clothing,23,1
User_15043,Toys,14,2
User_15043,Electronics,11,3
User_15045,Clothing,13,1
User_15045,Toys,10,2
User_15045,Electronics,10,3
User_1505,Home,14,1
User_1505,Books,12,2
User_1505,Toys,10,3
User_15054,Toys,11,1
User_15054,Home,10,2
User_15054,Clothing,8,3
User_15055,Clothing,20,1
User_15055,Toys,19,2
User_15055,Home,14,3
User_15058,Home,15,1
User_15058,Toys,14,2
User_15058,Electronics,10,3
User_15061,Electronics,21,1
User_15061,Clothing,16,2
User_15061,Books,16,3
User_15063,Books,15,1
User_15063,Electronics,15,2
User_15063,Home,15,3
User_15069,Electronics,19,1
User_15069,Toys,14,2
User_15069,Books,11,3
User_15070,Clothing,16,1
User_15070,Toys,10,2
User_15070,Home,9,3
User_15073,Toys,19,1
User_15073,Clothing,12,2
User_15073,Electronics,11,3
User_15074,Electronics,20,1
User_15074,Toys,14,2
User_15074,Home,13,3
User_15075,Books,16,1
User_15075,Home,5,2
User_15075,Toys,5,3
User_15078,Home,25,1
User_15078,Toys,18,2
User_15078,Books,18,3
User_15081,Clothing,23,1
User_15081,Home,21,2
User_15081,Books,12,3
User_15086,Electronics,29,1
User_15086,Clothing,16,2
User_15086,Books,16,3
User_15090,Electronics,12,1
User_15090,Home,12,2
User_15090,Clothing,12,3
User_15093,Books,13,1
User_15093,Home,11,2
User_15093,Toys,10,3
User_15097,Toys,21,1
User_15097,Clothing,20,2
User_15097,Electronics,14,3
User_15098,Clothing,24,1
User_15098,Electronics,19,2
User_15098,Home,14,3
User_15099,Books,22,1
User_15099,Electronics,13,2
User_15099,Toys,9,3
User_15104,Toys,17,1
User_15104,Home,11,2
User_15104,Electronics,10,3
User_15105,Clothing,15,1
User_15105,Electronics,12,2
User_15105,Toys,11,3
User_15106,Clothing,21,1
User_15106,Books,14,2
User_15106,Electronics,12,3
User_15107,Books,17,1
User_15107,Toys,11,2
User_15107,Clothing,10,3
User_15109,Home,14,1
User_15109,Books,11,2
User_15109,Electronics,10,3
User_15110,Electronics,21,1
User_15110,Clothing,15,2
User_15110,Toys,13,3
User_15111,Electronics,17,1
User_15111,Home,14,2
User_15111,Books,8,3
User_15113,Toys,14,1
User_15113,Electronics,9,2
User_15113,Books,7,3
User_15117,Books,29,1
User_15117,Toys,11,2
User_15117,Home,7,3
User_15118,Toys,18,1
User_15118,Clothing,15,2
User_15118,Books,11,3
User_15119,Clothing,17,1
User_15119,Books,15,2
User_15119,Toys,14,3
User_1512,Home,18,1
User_1512,Toys,13,2
User_1512,Books,13,3
User_15121,Toys,19,1
User_15121,Books,14,2
User_15121,Electronics,13,3
User_15122,Toys,24,1
User_15122,Electronics,15,2
User_15122,Home,14,3
User_15125,Clothing,15,1
User_15125,Home,12,2
User_15125,Books,10,3
User_15126,Toys,28,1
User_15126,Home,16,2
User_15126,Books,14,3
User_15128,Home,20,1
User_15128,Books,17,2
User_15128,Clothing,15,3
User_15129,Clothing,18,1
User_15129,Toys,11,2
User_15129,Books,10,3
User_1513,Clothing,19,1
User_1513,Books,11,2
User_1513,Electronics,11,3
User_15131,Home,17,1
User_15131,Electronics,13,2
User_15131,Toys,13,3
User_15134,Home,20,1
User_15134,Toys,20,2
User_15134,Clothing,20,3
User_15135,Electronics,27,1
User_15135,Books,23,2
User_15135,Home,11,3
User_15137,Electronics,12,1
User_15137,Toys,8,2
User_15137,Home,6,3
User_15138,Electronics,25,1
User_15138,Toys,21,2
User_15138,Books,13,3
User_15139,Books,19,1
User_15139,Home,18,2
User_15139,Electronics,15,3
