user_id,category,score,rank
User_13444,Toys,8,3
User_13446,Books,13,1
User_13446,Toys,12,2
User_13446,Home,10,3
User_13447,Electronics,20,1
User_13447,Toys,15,2
User_13447,Books,10,3
User_13448,Books,17,1
User_13448,Home,16,2
User_13448,Toys,16,3
User_13452,Clothing,28,1
User_13452,Toys,24,2
User_13452,Home,8,3
User_13454,Books,17,1
User_13454,Electronics,11,2
User_13454,Toys,9,3
User_13455,Home,18,1
User_13455,Clothing,9,2
User_13455,Electronics,8,3
User_13457,Clothing,16,1
User_13457,Electronics,16,2
User_13457,Books,15,3
User_1346,Home,21,1
User_1346,Electronics,17,2
User_1346,Clothing,15,3
User_13460,Home,30,1
User_13460,Toys,14,2
User_13460,Clothing,12,3
User_13462,Electronics,21,1
User_13462,Clothing,19,2
User_13462,Home,17,3
User_13463,Home,14,1
User_13463,Toys,12,2
User_13463,Books,9,3
User_13468,Books,13,1
User_13468,Toys,13,2
User_13468,Home,11,3
User_13469,Toys,27,1
User_13469,Electronics,25,2
User_13469,Books,17,3
User_13470,Toys,18,1
User_13470,Clothing,18,2
User_13470,Books,17,3
User_13471,Electronics,20,1
User_13471,Clothing,20,2
User_13471,Toys,16,3
User_13474,Electronics,17,1
User_13474,Home,16,2
User_13474,Toys,14,3
User_13476,Home,26,1
User_13476,Toys,19,2
User_13476,Books,19,3
User_13477,Home,18,1
User_13477,Clothing,16,2
User_13477,Books,10,3
User_13481,Toys,20,1
User_13481,Clothing,15,2
User_13481,Home,14,3
User_13483,Books,20,1
User_13483,Home,18,2
User_13483,Toys,11,3
User_13484,Clothing,19,1
User_13484,Books,18,2
User_13484,Toys,14,3
User_13485,Electronics,11,1
User_13485,Clothing,6,2
User_13485,Home,6,3
User_13488,Toys,19,1
User_13488,Electronics,14,2
User_13488,Clothing,13,3
User_13489,Clothing,21,1
User_13489,Home,18,2
User_13489,Books,13,3
User_1349,Toys,13,1
User_1349,Books,13,2
User_1349,Electronics,13,3
User_13490,Toys,15,1
User_13490,Books,15,2
User_13490,Home,10,3
User_13491,Home,13,1
User_13491,Books,13,2
User_13491,Clothing,13,3
User_13494,Electronics,27,1
User_13494,Home,17,2
User_13494,Clothing,17,3
User_13495,Toys,17,1
User_13495,Home,16,2
User_13495,Books,14,3
User_13496,Electronics,18,1
User_13496,Toys,17,2
User_13496,Books,13,3
User_13499,Home,13,1
User_13499,Books,11,2
User_13499,Clothing,6,3
User_135,Clothing,15,1
User_135,Toys,13,2
User_135,Electronics,13,3
User_1350,Books,18,1
User_1350,Home,17,2
User_1350,Clothing,14,3
User_13500,Home,27,1
User_13500,Toys,19,2
User_13500,Books,14,3
User_13501,Electronics,17,1
User_13501,Books,14,2
User_13501,Toys,13,3
User_13503,Clothing,25,1
User_13503,Toys,20,2
User_13503,Books,19,3
User_13504,Clothing,16,1
User_13504,Home,16,2
User_13504,Toys,14,3
User_13508,Electronics,29,1
User_13508,Home,26,2
User_13508,Books,17,3
User_1351,Books,19,1
User_1351,Home,18,2
User_1351,Clothing,14,3
User_13510,Electronics,13,1
User_13510,Toys,11,2
User_13510,Books,9,3
User_13512,Electronics,10,1
User_13512,Toys,7,2
User_13512,Home,6,3
User_13515,Clothing,25,1
User_13515,Electronics,19,2
User_13515,Toys,16,3
User_13516,Electronics,24,1
User_13516,Books,18,2
User_13516,Toys,16,3
User_13517,Toys,16,1
User_13517,Electronics,16,2
User_13517,Home,14,3
User_13518,Electronics,16,1
User_13518,Toys,16,2
User_13518,Books,7,3
User_13519,Toys,16,1
User_13519,Electronics,15,2
User_13519,Books,11,3
User_13520,Home,12,1
User_13520,Clothing,12,2
User_13520,Electronics,6,3
User_13523,Electronics,19,1
User_13523,Clothing,18,2
User_13523,Home,16,3
User_13525,Books,21,1
User_13525,Home,19,2
User_13525,Electronics,17,3
User_13526,Home,19,1
User_13526,Books,14,2
User_13526,Clothing,11,3
User_13528,Clothing,17,1
User_13528,Home,16,2
User_13528,Electronics,13,3
User_1353,Home,20,1
User_1353,Electronics,18,2
User_1353,Books,14,3
User_13533,Clothing,15,1
User_13533,Home,13,2
User_13533,Electronics,11,3
User_13538,Books,18,1
User_13538,Home,17,2
User_13538,Electronics,15,3
User_13539,Toys,16,1
User_13539,Home,10,2
User_13539,Electronics,9,3
User_13540,Books,22,1
User_13540,Electronics,18,2
User_13540,Clothing,14,3
User_13541,Home,16,1
User_13541,Electronics,15,2
User_13541,Books,14,3
User_13544,Toys,14,1
User_13544,Clothing,12,2
User_13544,Home,12,3
User_13546,Books,33,1
User_13546,Clothing,27,2
User_13546,Electronics,23,3
User_13549,Home,16,1
User_13549,Electronics,12,2
User_13549,Books,9,3
User_1355,Toys,15,1
User_1355,Books,11,2
User_1355,Clothing,10,3
User_13550,Toys,24,1
User_13550,Home,21,2
User_13550,Books,7,3
User_13552,Books,12,1
User_13552,Clothing,12,2
User_13552,Toys,8,3
User_13553,Home,16,1
User_13553,Toys,10,2
User_13553,Clothing,8,3
User_13555,Clothing,20,1
User_13555,Electronics,14,2
User_13555,Home,10,3
User_13557,Electronics,19,1
User_13557,Clothing,18,2
User_13557,Home,6,3
User_13558,Electronics,18,1
User_13558,Home,16,2
User_13558,Toys,11,3
User_13559,Home,17,1
User_13559,Books,12,2
User_13559,Clothing,12,3
User_1356,Books,10,1
User_1356,Clothing,9,2
User_1356,Electronics,9,3
User_13560,Clothing,17,1
User_13560,Books,12,2
User_13560,Toys,10,3
User_13563,Toys,22,1
User_13563,Home,19,2
User_13563,Clothing,18,3
User_13565,Electronics,15,1
User_13565,Toys,13,2
User_13565,Clothing,13,3
User_13566,Toys,20,1
User_13566,Books,20,2
User_13566,Home,19,3
User_1357,Clothing,24,1
User_1357,Books,24,2
User_1357,Home,14,3
User_13570,Electronics,18,1
User_13570,Home,17,2
User_13570,Toys,17,3
User_13572,Clothing,22,1
User_13572,Home,13,2
User_13572,Electronics,12,3
User_13573,Toys,16,1
User_13573,Home,11,2
User_13573,Clothing,11,3
User_13574,Home,15,1
User_13574,Toys,11,2
User_13574,Electronics,9,3
User_13575,Books,14,1
User_13575,Home,10,2
User_13575,Toys,8,3
User_13576,Toys,22,1
User_13576,Books,11,2
User_13576,Home,11,3
User_13577,Toys,20,1
User_13577,Home,10,2
User_13577,Books,10,3
User_13578,Electronics,28,1
User_13578,Toys,22,2
User_13578,Home,20,3
User_13580,Clothing,10,1
User_13580,Electronics,9,2
User_13580,Toys,6,3
User_13582,Toys,24,1
User_13582,Books,17,2
User_13582,Electronics,13,3
User_13583,Clothing,21,1
User_13583,Electronics,20,2
User_13583,Books,17,3
User_13584,Books,15,1
User_13584,Toys,13,2
User_13584,Electronics,10,3
User_13585,Books,27,1
User_13585,Electronics,20,2
User_13585,Clothing,16,3
User_13586,Electronics,12,1
User_13586,Clothing,9,2
User_13586,Toys,6,3
User_13588,Toys,25,1
User_13588,Clothing,19,2
User_13588,Electronics,13,3
User_13589,Home,19,1
User_13589,Books,18,2
User_13589,Electronics,14,3
User_1359,Toys,22,1
User_1359,Books,15,2
User_1359,Electronics,14,3
User_13594,Books,17,1
User_13594,Clothing,13,2
User_13594,Electronics,11,3
User_13595,Electronics,23,1
User_13595,Home,23,2
User_13595,Toys,18,3
User_13596,Home,15,1
User_13596,Clothing,11,2
User_13596,Electronics,9,3
User_13597,Electronics,22,1
User_13597,Home,15,2
User_13597,Books,12,3
User_1360,Books,26,1
User_1360,Electronics,16,2
User_1360,Home,12,3
User_13601,Home,24,1
User_13601,Electronics,17,2
User_13601,Clothing,13,3
User_13602,Electronics,21,1
User_13602,Toys,15,2
User_13602,Books,10,3
User_13604,Clothing,15,1
User_13604,Home,8,2
User_13604,Books,7,3
User_13606,Clothing,21,1
User_13606,Electronics,14,2
User_13606,Books,13,3
User_13609,Clothing,21,1
User_13609,Home,15,2
User_13609,Books,13,3
User_1361,Home,19,1
User_1361,Clothing,13,2
User_1361,Electronics,11,3
User_13611,Electronics,15,1
User_13611,Toys,11,2
User_13611,Clothing,7,3
User_13615,Electronics,19,1
User_13615,Books,17,2
User_13615,Home,15,3
User_13617,Home,23,1
User_13617,Books,7,2
User_13617,Electronics,7,3
User_13618,Clothing,15,1
User_13618,Home,12,2
User_13618,Books,12,3
User_13619,Books,16,1
User_13619,Clothing,13,2
User_13619,Toys,12,3
User_1362,Clothing,19,1
User_1362,Books,14,2
User_1362,Home,13,3
User_13623,Books,19,1
User_13623,Home,18,2
User_13623,Electronics,14,3
User_13624,Books,22,1
User_13624,Clothing,22,2
User_13624,Toys,13,3
User_13628,Electronics,18,1
User_13628,Books,17,2
User_13628,Toys,12,3
User_13630,Electronics,23,1
User_13630,Toys,17,2
User_13630,Home,16,3
User_13631,Electronics,16,1
User_13631,Toys,15,2
User_13631,Books,13,3
User_13632,Electronics,15,1
User_13632,Books,12,2
User_13632,Toys,6,3
User_13634,Home,15,1
User_13634,Clothing,10,2
User_13634,Books,9,3
User_13638,Toys,35,1
User_13638,Clothing,29,2
User_13638,Home,14,3
User_13640,Toys,18,1
User_13640,Books,18,2
User_13640,Clothing,14,3
User_13642,Electronics,16,1
User_13642,Books,15,2
User_13642,Toys,13,3
User_13643,Books,26,1
User_13643,Clothing,21,2
User_13643,Home,16,3
User_13644,Clothing,13,1
User_13644,Toys,13,2
User_13644,Electronics,11,3
User_13645,Home,15,1
User_13645,Electronics,15,2
User_13645,Toys,14,3
User_13647,Toys,24,1
User_13647,Electronics,13,2
User_13647,Home,11,3
User_13648,Clothing,16,1
User_13648,Electronics,11,2
User_13648,Toys,11,3
User_13649,Books,17,1
User_13649,Home,15,2
User_13649,Clothing,12,3
User_1365,Clothing,27,1
User_1365,Toys,16,2
User_1365,Home,11,3
User_13650,Home,28,1
User_13650,Electronics,16,2
User_13650,Books,15,3
User_13651,Home,16,1
User_13651,Books,15,2
User_13651,Clothing,9,3
User_13652,Electronics,18,1
User_13652,Home,18,2
User_13652,Clothing,14,3
User_13653,Clothing,18,1
User_13653,Books,14,2
User_13653,Electronics,12,3
User_13654,Clothing,20,1
User_13654,Home,18,2
User_13654,Books,13,3
User_13657,Clothing,27,1
User_13657,Electronics,19,2
User_13657,Toys,11,3
User_1366,Electronics,26,1
User_1366,Home,20,2
User_1366,Toys,20,3
User_13661,Electronics,20,1
User_13661,Home,18,2
User_13661,Toys,13,3
User_13663,Books,22,1
User_13663,Toys,17,2
User_13663,Electronics,14,3
User_13665,Clothing,18,1
User_13665,Books,16,2
User_13665,Home,9,3
User_13668,Electronics,28,1
User_13668,Clothing,15,2
User_13668,Books,12,3
User_13669,Home,27,1
User_13669,Toys,8,2
User_13669,Books,7,3
User_1367,Clothing,24,1
User_1367,Books,12,2
User_1367,Home,10,3
User_13670,Clothing,24,1
User_13670,Home,20,2
User_13670,Books,18,3
User_13671,Clothing,19,1
User_13671,Toys,18,2
User_13671,Electronics,17,3
User_13674,Home,29,1
User_13674,Electronics,18,2
User_13674,Clothing,14,3
User_13675,Books,18,1
User_13675,Clothing,12,2
User_13675,Home,11,3
User_13676,Clothing,16,1
User_13676,Home,14,2
User_13676,Books,11,3
User_13677,Electronics,26,1
User_13677,Clothing,12,2
User_13677,Home,10,3
User_13678,Home,19,1
User_13678,Toys,11,2
User_13678,Electronics,10,3
User_13679,Electronics,13,1
User_13679,Toys,10,2
User_13679,Books,9,3
User_1368,Electronics,19,1
User_1368,Home,16,2
User_1368,Books,10,3
User_13680,Toys,14,1
User_13680,Books,14,2
User_13680,Clothing,11,3
User_13681,Electronics,18,1
User_13681,Clothing,14,2
User_13681,Toys,13,3
User_13682,Home,24,1
User_13682,Books,16,2
User_13682,Clothing,14,3
User_13683,Books,28,1
User_13683,Toys,13,2
User_13683,Clothing,9,3
User_13685,Books,14,1
User_13685,Clothing,14,2
User_13685,Electronics,9,3
User_13686,Electronics,19,1
User_13686,Home,15,2
User_13686,Books,14,3
User_13688,Home,28,1
User_13688,Books,16,2
User_13688,Clothing,14,3
User_1369,Clothing,15,1
User_1369,Home,11,2
User_1369,Electronics,11,3
User_13690,Books,22,1
User_13690,Electronics,13,2
User_13690,Toys,12,3
User_13691,Books,29,1
User_13691,Clothing,22,2
User_13691,Home,14,3
User_13692,Electronics,29,1
User_13692,Books,19,2
User_13692,Home,17,3
User_13694,Toys,18,1
User_13694,Home,8,2
User_13694,Electronics,8,3
User_13696,Toys,28,1
User_13696,Home,25,2
User_13696,Electronics,13,3
User_13697,Electronics,10,1
User_13697,Books,10,2
User_13697,Toys,9,3
User_13698,Toys,19,1
User_13698,Electronics,18,2
User_13698,Books,15,3
User_13699,Books,12,1
User_13699,Electronics,10,2
User_13699,Clothing,6,3
User_137,Books,19,1
User_137,Toys,17,2
User_137,Clothing,14,3
User_13700,Home,21,1
User_13700,Electronics,13,2
User_13700,Clothing,10,3
User_13702,Home,16,1
User_13702,Toys,16,2
User_13702,Electronics,10,3
User_13703,Toys,18,1
User_13703,Electronics,14,2
User_13703,Home,13,3
User_13704,Electronics,25,1
User_13704,Home,17,2
User_13704,Books,14,3
User_13705,Toys,18,1
User_13705,Home,15,2
User_13705,Books,11,3
User_13706,Clothing,23,1
User_13706,Electronics,19,2
User_13706,Home,17,3
User_13708,Toys,11,1
User_13708,Clothing,10,2
User_13708,Electronics,7,3
User_13709,Electronics,18,1
User_13709,Toys,15,2
User_13709,Home,7,3
User_13710,Home,26,1
User_13710,Books,11,2
User_13710,Clothing,11,3
User_13711,Books,27,1
User_13711,Home,18,2
User_13711,Electronics,17,3
User_13715,Clothing,14,1
User_13715,Electronics,10,2
User_13715,Toys,7,3
User_13716,Electronics,11,1
User_13716,Toys,10,2
User_13716,Home,10,3
User_13717,Toys,9,1
User_13717,Clothing,9,2
User_13717,Electronics,8,3
User_13718,Toys,17,1
User_13718,Clothing,12,2
User_13718,Books,12,3
User_1372,Toys,15,1
User_1372,Electronics,5,2
User_1372,Books,5,3
User_13720,Clothing,33,1
User_13720,Home,24,2
User_13720,Electronics,17,3
User_13722,Home,18,1
User_13722,Electronics,13,2
User_13722,Toys,10,3
User_13723,Clothing,15,1
User_13723,Home,12,2
User_13723,Books,10,3
User_13727,Toys,22,1
User_13727,Home,15,2
User_13727,Electronics,12,3
User_13729,Clothing,16,1
User_13729,Home,13,2
User_13729,Toys,10,3
User_13730,Clothing,16,1
User_13730,Toys,12,2
User_13730,Electronics,11,3
User_13731,Clothing,11,1
User_13731,Toys,10,2
User_13731,Books,10,3
User_13733,Toys,17,1
User_13733,Electronics,15,2
User_13733,Clothing,14,3
User_13737,Home,19,1
User_13737,Toys,12,2
User_13737,Clothing,12,3
User_1374,Electronics,20,1
User_1374,Clothing,20,2
User_1374,Toys,19,3
User_13740,Books,17,1
User_13740,Home,16,2
User_13740,Clothing,14,3
User_13742,Home,21,1
User_13742,Toys,20,2
User_13742,Books,18,3
User_13743,Toys,17,1
User_13743,Clothing,15,2
User_13743,Electronics,14,3
User_13744,Electronics,18,1
User_13744,Books,14,2
User_13744,Home,12,3
User_13749,Home,35,1
User_13749,Clothing,25,2
User_13749,Electronics,21,3
User_13750,Toys,29,1
User_13750,Electronics,27,2
User_13750,Clothing,11,3
User_13751,Clothing,23,1
User_13751,Electronics,21,2
User_13751,Home,18,3
User_13753,Toys,20,1
User_13753,Electronics,15,2
User_13753,Home,14,3
User_13755,Toys,18,1
User_13755,Home,17,2
User_13755,Clothing,12,3
User_13758,Electronics,18,1
User_13758,Toys,15,2
User_13758,Home,13,3
User_13759,Electronics,28,1
User_13759,Books,17,2
User_13759,Toys,8,3
User_1376,Books,14,1
User_1376,Home,10,2
User_1376,Electronics,6,3
User_13762,Toys,15,1
User_13762,Home,13,2
User_13762,Electronics,10,3
User_13763,Toys,22,1
User_13763,Home,22,2
User_13763,Electronics,20,3
User_13764,Clothing,13,1
User_13764,Home,8,2
User_13764,Books,5,3
User_13766,Clothing,20,1
User_13766,Books,17,2
User_13766,Home,17,3
User_13767,Electronics,16,1
User_13767,Toys,16,2
User_13767,Home,15,3
User_13768,Electronics,24,1
User_13768,Toys,10,2
User_13768,Clothing,9,3
User_13769,Home,23,1
User_13769,Toys,13,2
User_13769,Books,12,3
User_1377,Books,17,1
User_1377,Home,14,2
User_1377,Clothing,12,3
User_13771,Clothing,21,1
User_13771,Toys,21,2
User_13771,Home,14,3
User_13772,Books,17,1
User_13772,Clothing,17,2
User_13772,Electronics,16,3
User_13773,Books,25,1
User_13773,Toys,22,2
User_13773,Electronics,19,3
User_13774,Home,15,1
User_13774,Books,14,2
User_13774,Electronics,14,3
User_13775,Clothing,26,1
User_13775,Toys,23,2
User_13775,Books,16,3
User_13776,Toys,14,1
User_13776,Clothing,14,2
User_13776,Home,13,3
User_13777,Home,13,1
User_13777,Clothing,13,2
User_13777,Toys,13,3
User_13778,Toys,22,1
User_13778,Clothing,14,2
User_13778,Books,9,3
User_13779,Home,24,1
User_13779,Books,18,2
User_13779,Clothing,12,3
User_1378,Home,11,1
User_1378,Toys,10,2
User_1378,Books,9,3
User_13781,Electronics,24,1
User_13781,Books,18,2
User_13781,Home,17,3
User_13783,Books,16,1
User_13783,Toys,15,2
User_13783,Home,15,3
User_13784,Toys,27,1
User_13784,Home,18,2
User_13784,Clothing,16,3
User_13785,Toys,17,1
User_13785,Clothing,13,2
User_13785,Home,12,3
User_13786,Books,16,1
User_13786,Home,15,2
User_13786,Toys,10,3
User_13787,Home,21,1
User_13787,Electronics,17,2
User_13787,Clothing,11,3
User_13792,Clothing,16,1
User_13792,Home,16,2
User_13792,Electronics,14,3
User_13795,Home,17,1
User_13795,Toys,16,2
User_13795,Books,16,3
User_13797,Books,19,1
User_13797,Electronics,19,2
User_13797,Toys,18,3
User_1380,Books,26,1
User_1380,Electronics,19,2
User_1380,Clothing,12,3
User_13800,Toys,21,1
User_13800,Home,16,2
User_13800,Electronics,7,3
User_13801,Clothing,16,1
User_13801,Home,14,2
User_13801,Electronics,14,3
User_13802,Home,16,1
User_13802,Clothing,13,2
User_13802,Books,9,3
User_13804,Electronics,30,1
User_13804,Toys,17,2
User_13804,Home,14,3
User_13808,Clothing,20,1
User_13808,Electronics,17,2
User_13808,Home,13,3
User_13809,Books,22,1
User_13809,Toys,18,2
User_13809,Electronics,15,3
User_1381,Clothing,14,1
User_1381,Electronics,13,2
User_1381,Books,13,3
User_13812,Electronics,16,1
User_13812,Books,10,2
User_13812,Home,8,3
User_13814,Clothing,32,1
User_13814,Electronics,20,2
User_13814,Toys,20,3
User_13815,Books,23,1
User_13815,Toys,18,2
User_13815,Clothing,16,3
User_13816,Books,13,1
User_13816,Home,13,2
User_13816,Electronics,10,3
User_13817,Home,21,1
User_13817,Electronics,18,2
User_13817,Toys,13,3
User_13819,Toys,20,1
User_13819,Books,14,2
User_13819,Clothing,9,3
User_13822,Home,20,1
User_13822,Books,15,2
User_13822,Clothing,14,3
User_13823,Books,19,1
User_13823,Toys,13,2
User_13823,Home,12,3
User_13825,Electronics,13,1
User_13825,Books,13,2
User_13825,Home,11,3
User_13828,Clothing,15,1
User_13828,Home,11,2
User_13828,Electronics,8,3
User_13832,Toys,19,1
User_13832,Electronics,14,2
User_13832,Clothing,9,3
User_13835,Home,23,1
User_13835,Electronics,20,2
User_13835,Clothing,10,3
User_13836,Toys,19,1
User_13836,Books,15,2
User_13836,Clothing,12,3
User_13838,Home,15,1
User_13838,Toys,14,2
User_13838,Books,12,3
User_13839,Toys,21,1
User_13839,Clothing,16,2
User_13839,Home,15,3
User_1384,Books,20,1
User_1384,Clothing,12,2
User_1384,Home,11,3
User_13841,Home,18,1
User_13841,Clothing,14,2
User_13841,Books,12,3
User_13842,Toys,13,1
User_13842,Clothing,12,2
User_13842,Home,10,3
User_13843,Books,18,1
User_13843,Clothing,17,2
User_13843,Toys,12,3
User_13845,Toys,21,1
User_13845,Electronics,20,2
User_13845,Home,14,3
User_13846,Toys,19,1
User_13846,Clothing,18,2
User_13846,Electronics,18,3
User_13847,Books,20,1
User_13847,Electronics,19,2
User_13847,Toys,14,3
User_13848,Electronics,16,1
User_13848,Clothing,10,2
User_13848,Home,8,3
User_1385,Toys,22,1
User_1385,Home,12,2
User_1385,Electronics,9,3
User_13852,Clothing,16,1
User_13852,Toys,13,2
User_13852,Books,10,3
User_13853,Toys,21,1
User_13853,Books,18,2
User_13853,Clothing,9,3
User_13854,Toys,18,1
User_13854,Books,18,2
User_13854,Home,14,3
User_13855,Toys,20,1
User_13855,Home,8,2
User_13855,Electronics,8,3
User_13858,Clothing,25,1
User_13858,Home,14,2
User_13858,Toys,11,3
User_1386,Books,22,1
User_1386,Electronics,21,2
User_1386,Home,12,3
User_13860,Home,14,1
User_13860,Toys,13,2
User_13860,Books,13,3
User_13861,Books,15,1
User_13861,Home,13,2
User_13861,Electronics,12,3
User_13862,Books,21,1
User_13862,Clothing,9,2
User_13862,Electronics,9,3
User_13864,Toys,15,1
User_13864,Home,15,2
User_13864,Electronics,15,3
User_13866,Home,16,1
User_13866,Toys,15,2
User_13866,Clothing,12,3
User_13868,Books,15,1
User_13868,Home,14,2
User_13868,Toys,9,3
User_13871,Clothing,16,1
User_13871,Electronics,9,2
User_13871,Toys,8,3
User_13872,Toys,22,1
User_13872,Home,13,2
User_13872,Clothing,11,3
User_13874,Toys,19,1
User_13874,Electronics,13,2
User_13874,Books,13,3
User_13875,Electronics,17,1
User_13875,Books,15,2
User_13875,Toys,12,3
User_13879,Clothing,20,1
User_13879,Electronics,15,2
User_13879,Books,12,3
User_1388,Clothing,25,1
User_1388,Books,16,2
User_1388,Toys,11,3
User_13880,Clothing,19,1
User_13880,Toys,17,2
User_13880,Books,14,3
User_13882,Home,18,1
User_13882,Clothing,17,2
User_13882,Books,10,3
User_13883,Books,16,1
User_13883,Home,13,2
User_13883,Electronics,12,3
User_13886,Electronics,14,1
User_13886,Home,14,2
User_13886,Clothing,10,3
User_13887,Clothing,22,1
User_13887,Books,17,2
User_13887,Home,13,3
User_13888,Books,19,1
User_13888,Home,19,2
User_13888,Clothing,15,3
User_13892,Clothing,33,1
User_13892,Home,21,2
User_13892,Electronics,19,3
User_13893,Home,19,1
User_13893,Books,16,2
User_13893,Clothing,15,3
User_13894,Clothing,19,1
User_13894,Toys,16,2
User_13894,Home,13,3
User_13895,Toys,20,1
User_13895,Books,14,2
User_13895,Electronics,13,3
User_13896,Electronics,16,1
User_13896,Toys,16,2
User_13896,Books,9,3
User_13897,Electronics,21,1
User_13897,Clothing,19,2
User_13897,Home,15,3
User_139,Electronics,19,1
User_139,Clothing,17,2
User_139,Books,15,3
User_1390,Home,21,1
User_1390,Toys,18,2
User_1390,Electronics,17,3
User_13900,Home,30,1
User_13900,Electronics,24,2
User_13900,Toys,13,3
User_13901,Home,17,1
User_13901,Electronics,13,2
User_13901,Clothing,10,3
User_13903,Toys,16,1
User_13903,Books,12,2
User_13903,Home,12,3
User_13906,Electronics,19,1
User_13906,Clothing,19,2
User_13906,Toys,15,3
User_13907,Home,12,1
User_13907,Toys,12,2
User_13907,Books,11,3
User_13910,Home,28,1
User_13910,Toys,14,2
User_13910,Clothing,9,3
User_13912,Books,15,1
User_13912,Electronics,13,2
User_13912,Home,13,3
User_13915,Toys,21,1
User_13915,Books,18,2
User_13915,Home,17,3
User_13916,Toys,13,1
User_13916,Electronics,11,2
User_13916,Clothing,11,3
User_13919,Clothing,21,1
User_13919,Electronics,10,2
User_13919,Books,8,3
User_1392,Electronics,13,1
User_1392,Books,12,2
User_1392,Toys,10,3
User_13920,Clothing,34,1
User_13920,Home,11,2
User_13920,Books,11,3
User_13921,Clothing,18,1
User_13921,Books,10,2
User_13921,Electronics,10,3
User_13923,Electronics,20,1
User_13923,Home,12,2
User_13923,Toys,10,3
User_13924,Books,13,1
User_13924,Home,11,2
User_13924,Clothing,11,3
User_13926,Clothing,22,1
User_13926,Books,21,2
User_13926,Home,17,3
User_13927,Electronics,12,1
User_13927,Clothing,8,2
User_13927,Books,6,3
User_13928,Home,18,1
User_13928,Clothing,13,2
User_13928,Toys,11,3
User_1393,Toys,27,1
User_1393,Books,19,2
User_1393,Home,17,3
User_13930,Toys,24,1
User_13930,Home,9,2
User_13930,Electronics,5,3
User_13931,Clothing,17,1
User_13931,Home,13,2
User_13931,Toys,6,3
User_13935,Toys,22,1
User_13935,Home,15,2
User_13935,Electronics,13,3
User_13937,Books,26,1
User_13937,Home,18,2
User_13937,Clothing,18,3
User_13938,Home,32,1
User_13938,Clothing,19,2
User_13938,Electronics,13,3
User_13939,Clothing,17,1
User_13939,Electronics,17,2
User_13939,Home,10,3
User_1394,Clothing,9,1
User_1394,Books,9,2
User_1394,Electronics,7,3
User_13940,Toys,19,1
User_13940,Electronics,16,2
User_13940,Home,15,3
User_13941,Home,21,1
User_13941,Toys,16,2
User_13941,Clothing,15,3
User_13942,Electronics,23,1
User_13942,Home,18,2
User_13942,Books,17,3
User_13943,Clothing,19,1
User_13943,Toys,13,2
User_13943,Home,10,3
User_13944,Electronics,21,1
User_13944,Books,18,2
User_13944,Home,14,3
User_13948,Books,13,1
User_13948,Toys,13,2
User_13948,Electronics,13,3
User_13950,Books,21,1
User_13950,Toys,12,2
User_13950,Electronics,11,3
User_13953,Clothing,23,1
User_13953,Electronics,14,2
User_13953,Toys,13,3
User_13954,Electronics,31,1
User_13954,Toys,22,2
User_13954,Books,16,3
User_13955,Books,31,1
User_13955,Toys,22,2
User_13955,Clothing,16,3
User_13956,Toys,14,1
User_13956,Electronics,14,2
User_13956,Books,8,3
User_13957,Home,11,1
User_13957,Clothing,10,2
User_13957,Books,10,3
User_13958,Home,18,1
User_13958,Electronics,11,2
User_13958,Toys,10,3
User_1396,Home,22,1
User_1396,Clothing,15,2
User_1396,Electronics,11,3
User_13961,Toys,10,1
User_13961,Books,7,2
User_13961,Electronics,7,3
User_13963,Home,14,1
User_13963,Electronics,13,2
User_13963,Toys,12,3
User_13965,Electronics,19,1
User_13965,Home,15,2
User_13965,Clothing,12,3
User_13968,Electronics,21,1
User_13968,Books,14,2
User_13968,Clothing,12,3
User_13969,Books,19,1
User_13969,Toys,15,2
User_13969,Clothing,12,3
User_1397,Clothing,21,1
User_1397,Books,16,2
User_1397,Home,9,3
User_13970,Clothing,15,1
User_13970,Home,14,2
User_13970,Toys,11,3
User_13971,Books,19,1
User_13971,Toys,18,2
User_13971,Home,16,3
User_13972,Books,16,1
User_13972,Toys,16,2
User_13972,Clothing,15,3
User_13975,Toys,19,1
User_13975,Home,15,2
User_13975,Books,12,3
User_13976,Clothing,20,1
User_13976,Electronics,18,2
User_13976,Home,15,3
User_13978,Home,29,1
User_13978,Toys,16,2
User_13978,Electronics,15,3
User_13979,Home,16,1
User_13979,Books,15,2
User_13979,Toys,11,3
User_13980,Electronics,16,1
User_13980,Home,15,2
User_13980,Books,13,3
User_13982,Clothing,14,1
User_13982,Books,10,2
User_13982,Home,6,3
User_13985,Books,18,1
User_13985,Clothing,14,2
User_13985,Electronics,11,3
User_13986,Clothing,19,1
User_13986,Books,14,2
User_13986,Toys,10,3
User_13988,Books,16,1
User_13988,Electronics,13,2
User_13988,Clothing,11,3
User_13989,Home,14,1
User_13989,Toys,13,2
User_13989,Clothing,11,3
User_1399,Toys,15,1
User_1399,Books,9,2
User_1399,Home,9,3
User_13990,Clothing,12,1
User_13990,Toys,8,2
User_13990,Electronics,7,3
User_13991,Home,12,1
User_13991,Books,9,2
User_13991,Electronics,8,3
User_13994,Home,18,1
User_13994,Clothing,15,2
User_13994,Books,15,3
User_13996,Electronics,14,1
User_13996,Toys,10,2
User_13996,Home,10,3
User_13998,Home,29,1
User_13998,Books,20,2
User_13998,Electronics,20,3
User_13999,Home,13,1
User_13999,Toys,13,2
User_13999,Electronics,10,3
User_1400,Toys,17,1
User_1400,Clothing,10,2
User_1400,Electronics,9,3
